review_id,product_id,product_name,service_category,review_text,mapping_scope,consumer_expression,normalized_concept,existing_facet_match,existing_value_match,discovery_type,proposed_facet,proposed_value,evidence_sentence,confidence,medical_outcome_flag
228,,,UNKNOWN,뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,UNMAPPED_REFERENCE,하루에,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,갱년기 여성을 뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,MEDIUM,False
228,,,UNKNOWN,뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,UNMAPPED_REFERENCE,성분,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,뉴트리미 여성건강제품은 갱년기 여성을 뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,HIGH,False
228,,,UNKNOWN,뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,UNMAPPED_REFERENCE,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,뉴트리미 여성건강제품은 갱년기 여성을 뉴트리미 여성건강제품은 갱년기 여성을 위한 건강제품으로 특이한 민트색을 띄고 있다.회화나무 열매추출물 성분을 포함하고 있으며 적당한 사이즈라 목넘김이 편해서 좋았다.하루에 한 알 섭취하는 섭취하는 제품이다.,HIGH,False
227,20,간건강 밀크씨슬,health-functional-food,뉴트리미 밀크씨슬은 초코칩 아이스크림색으로 타원형이며 하루에 한 알 섭취하는 제품으로 간건강에 좋은 도움을 준다.크지 않아서 몬 넘김이 편하고 간단하게 간을 관리 할 수 있어서 좋았다.,HFF_MAPPED,하루에,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,뉴트리미 밀크씨슬은 초코칩 아이스크림 뉴트리미 밀크씨슬은 초코칩 아이스크림색으로 타원형이며 하루에 한 알 섭취하는 제품으로 간건강에 좋은 도움을 준다.크지 않아서 몬 넘김이 편하고 간단하게 간을 관리 할 수 있어서 좋았다.,MEDIUM,False
226,21,뉴트리미 테아닌,health-functional-food,스트레스 많은 요즘 테아닌 먹고 긴장도 좀 풀어주고 활력을 찾기 위해 먹고 있어요 ^^,HFF_MAPPED,,non_facet,,,NON_FACET,,,스트레스 많은 요즘 테아닌 먹고 긴장 스트레스 많은 요즘 테아닌 먹고 긴장도 좀 풀어주고 활력을 찾기 위해 먹고 있어요 ^^,LOW,False
225,,,UNKNOWN,갱년기를 조금 더 편히 보내기 위해 여자라면 꼭 챙겨먹는게 좋다하더라구오,UNMAPPED_REFERENCE,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,갱년기를 조금 더 편히 보내기 위해 갱년기를 조금 더 편히 보내기 위해 여자라면 꼭 챙겨먹는게 좋다하더라구오,HIGH,False
224,17,혈압밸런스 코엔자임 Q10,health-functional-food,항산화와 혈압에 좋다해서 꾸준히 먹고 있어요 ^^,HFF_MAPPED,혈압,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,항산화와 혈압에 좋다해서 꾸준히 먹고 항산화와 혈압에 좋다해서 꾸준히 먹고 있어요 ^^,HIGH,True
223,16,뉴트리미 오메가3 (500정),health-functional-food,투명한 연진캡슐이고 크기가 작아 아주 먹기 편하네요 ^^,HFF_MAPPED,먹기 편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,투명한 연진캡슐이고 크기가 작아 아주 투명한 연진캡슐이고 크기가 작아 아주 먹기 편하네요 ^^,HIGH,False
223,16,뉴트리미 오메가3 (500정),health-functional-food,투명한 연진캡슐이고 크기가 작아 아주 먹기 편하네요 ^^,HFF_MAPPED,캡슐,product_form:capsule,product_form,capsule,EXISTING_FACET,,,투명한 연진캡슐이고 크기가 작아 아주 투명한 연진캡슐이고 크기가 작아 아주 먹기 편하네요 ^^,HIGH,False
222,14,올인원 멀티비타민 밸런스,health-functional-food,한 알로 부족한 비타민과 미네랄을 채워줄 수 있어서 좋아요,HFF_MAPPED,,non_facet,,,NON_FACET,,,한 알로 부족한 비타민과 미네랄을 채 한 알로 부족한 비타민과 미네랄을 채워줄 수 있어서 좋아요,LOW,False
221,20,간건강 밀크씨슬,health-functional-food,회식도 많고하다보니 다음날 피곤이 풀리지 않아 도음받을 려고 먹고 있어요 ^^ 꾸준히 먹으니 피로감이 덜해서 좋네요,HFF_MAPPED,,non_facet,,,NON_FACET,,,회식도 많고하다보니 다음날 피곤이 풀 회식도 많고하다보니 다음날 피곤이 풀리지 않아 도음받을 려고 먹고 있어요 ^^ 꾸준히 먹으니 피로감이 덜해서 좋네요,LOW,False
220,15,칼마디앤K2,health-functional-food,나이들수록 더 챙겨야할 뼈건강 관리를 위해 섭취하고 있어요 마그네슘과 칼슘 비타민D 한꺼번에 섭취할수 있어 좋아요,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,나이들수록 더 챙겨야할 뼈건강 관리를 나이들수록 더 챙겨야할 뼈건강 관리를 위해 섭취하고 있어요 마그네슘과 칼슘 비타민D 한꺼번에 섭취할수 있어 좋아요,HIGH,False
219,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,눈이 자주 피로해지고 이물감이 느껴지는 날이 많았는데 많이 개선되었어요 ^^,HFF_MAPPED,개선,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,눈이 자주 피로해지고 이물감이 느껴지 눈이 자주 피로해지고 이물감이 느껴지는 날이 많았는데 많이 개선되었어요 ^^,HIGH,True
218,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,알약크기가 모두 작아서 목넘김 좋게 잘 먹었어요 꾸준히 먹어보니 확실히 몸이 가볍고 피로감이 줄어들어 만족스럽게 잘 먹고 있어요 ^^,HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,알약크기가 모두 작아서 목넘김 좋게 알약크기가 모두 작아서 목넘김 좋게 잘 먹었어요 꾸준히 먹어보니 확실히 몸이 가볍고 피로감이 줄어들어 만족스럽게 잘 먹고 있어요 ^^,HIGH,False
218,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,알약크기가 모두 작아서 목넘김 좋게 잘 먹었어요 꾸준히 먹어보니 확실히 몸이 가볍고 피로감이 줄어들어 만족스럽게 잘 먹고 있어요 ^^,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,알약크기가 모두 작아서 목넘김 좋게 알약크기가 모두 작아서 목넘김 좋게 잘 먹었어요 꾸준히 먹어보니 확실히 몸이 가볍고 피로감이 줄어들어 만족스럽게 잘 먹고 있어요 ^^,HIGH,False
217,17,혈압밸런스 코엔자임 Q10,health-functional-food,혈압이 있는 집안이라 예전부터 코큐텐을 집에서 많이 봤어요. 남편도 저도 혈압이 좀 높은 편이라 코큐텐 필수로 챙겨먹게 됩니다. 통에 담아있으니 자리도 안 차지하고 편하구요. 알약도 작아서 먹기도 너무 편해요.,HFF_MAPPED,혈압,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,혈압이 있는 집안이라 예전부터 코큐텐 혈압이 있는 집안이라 예전부터 코큐텐을 집에서 많이 봤어요. 남편도 저도 혈압이 좀 높은 편이라 코큐텐 필수로 챙겨먹게 됩니다. 통에 담아있으니,HIGH,True
216,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,"루테인이 안구건조에 좋다더라는데 렌즈를 장기간 사용해오다보니 건조함은 어쩔 수 없더라구요. 그냥 눈물만 쓰다가 루테인을 먹어보자고 생각했는데, 효과가 있으면 좋겠어요. 알약이 작아서 먹기가 편해서 좋네요",HFF_MAPPED,효과,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,"테인이 안구건조에 좋다더라는데 렌즈 루테인이 안구건조에 좋다더라는데 렌즈를 장기간 사용해오다보니 건조함은 어쩔 수 없더라구요. 그냥 눈물만 쓰다가 루테인을 먹어보자고 생각했는데, 효과가 있으면 좋겠어요. 알약이 작아서 먹기가 편해서 좋네요",HIGH,True
215,18,쏘팔메토옥타코사놀11520,health-functional-food,sns에서 광고로 많이 보던 제품이에요. 저희남편이 보자마자 시키지도 않았는데 알아서 먹더라구요 결혼 10년 다 돼 가는데 이런적 처음입니다.. 남자분들이 환장하는 영양젠가봐요. 저희남편이 다른건 몰라도 이거는 환장하고 챙겨먹어요. 쓸데도 없으면서...,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,저희남편이 보자마자 시키지도 않았는데 알아서 먹더라구요 결혼 10년 다 돼 가는데 이런적 처음입니다.. 남자분들이 환장하는 영양젠가봐요. 저희남편이 다른건 몰라도 이거는 환장하고 챙겨먹어요. 쓸데도 없으면서...,HIGH,False
214,20,간건강 밀크씨슬,health-functional-food,밀크시슬은 남편을 챙겨먹여요. 아무래도 야근과 잦은 회식이 있어서 간건강을 좀 챙겨야할거같아서요. 나이가 들어가면서 회복력이 많이 달리는거같아 밀크시슬의 도움이 필수가 된 것 같습니다. 다행이 귀찮아하는 남편이 영양제 통이 색깔별로 있다보니 눈에 띄어서 잘 챙겨먹드라구요ㅎㅎ 그것만으로도 잘만든 영양제라고 생각됩니다ㅎㅎ,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,밀크시슬은 남편을 챙겨먹여요. 아무래 밀크시슬은 남편을 챙겨먹여요. 아무래도 야근과 잦은 회식이 있어서 간건강을 좀 챙겨야할거같아서요. 나이가 들어가면서 회복력이 많이 달리는거같아 밀크시슬의 도움이 필,HIGH,False
213,21,뉴트리미 테아닌,health-functional-food,"테아닌이란 영양제를 처음 알았는데, 어디에 좋은건가 보니 스트레스로인한 긴장완화에 도움을 줄 수 있다더라구요. 평소 성격이 많이 예민한 편이어서 스트레스로 긴장을 자주 하는 편인데, 그런 저에게 안성맞춤인 영양제에요. 이런 영양제가 있다는걸 진작 알았으면 학생때부터 먹었을텐데.. 몰랐다는게 넘 아쉬울따름이에요ㅠㅠ",HFF_MAPPED,완화,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,"테아닌이란 영양제를 처음 알았는데, 테아닌이란 영양제를 처음 알았는데, 어디에 좋은건가 보니 스트레스로인한 긴장완화에 도움을 줄 수 있다더라구요. 평소 성격이 많이 예민한 편이어서 스트레스로 긴장을 자주 하는 편인데, 그런 저에게 안성맞춤인 영양제에요. 이런 영양제가 있다는걸 진작 알았으면 학",HIGH,True
212,15,칼마디앤K2,health-functional-food,애들 둘 낳고 골감소증이 생겨서 칼마디를 필수로 먹고 있어요. 매번 하얀 알약만 보다가 검정알약은 첨보는데 색다르네요ㅎㅎ 알약 크기도 작은편이라서 너무 좋아요. 영양제는 알약 크면 너무 부담스럽거든요. 이건 안 그래서 넘 좋믐,HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,애들 둘 낳고 골감소증이 생겨서 칼마 애들 둘 낳고 골감소증이 생겨서 칼마디를 필수로 먹고 있어요. 매번 하얀 알약만 보다가 검정알약은 첨보는데 색다르네요ㅎㅎ 알약 크기도 작은편이라서 너무 좋아요. 영양제는 알약 크면 너무 부담스럽거든요. 이건 안 그래서 넘 좋믐,HIGH,False
211,16,뉴트리미 오메가3 (500정),health-functional-food,예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,예민한 편이라 오메가3 잘못먹으면 나 예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HIGH,False
211,16,뉴트리미 오메가3 (500정),health-functional-food,예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HFF_MAPPED,비린내,odor:fishy,odor,fishy,EXISTING_FACET,,,예민한 편이라 오메가3 잘못먹으면 나 예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담,HIGH,False
211,16,뉴트리미 오메가3 (500정),health-functional-food,예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HFF_MAPPED,비린,odor:fishy,odor,fishy,EXISTING_FACET,,,예민한 편이라 오메가3 잘못먹으면 나 예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부,HIGH,False
211,16,뉴트리미 오메가3 (500정),health-functional-food,예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HFF_MAPPED,냄새,odor:odor,odor,odor,NEW_ALIAS,odor,odor,예민한 편이라 오메가3 잘못먹으면 나 예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HIGH,False
211,16,뉴트리미 오메가3 (500정),health-functional-food,예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,예민한 편이라 오메가3 잘못먹으면 나 예민한 편이라 오메가3 잘못먹으면 나중에 올라오는 비린내때문에 잘 못 챙겨먹었었어요. 근데 여기 오메가3는 냄새 안 나구요. 알약도 작아서 먹기도 편해요. 첨엔 1개씩인줄 알았는데 알고보니 2알씩이더라고요. 근데 2알이어도 작아서 부담없어요.,HIGH,False
210,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"멀티비타민은 처음 먹어보는데, 비타민 하나하나 따로 먹는 것은 귀찮은 저에게 너무 간편한 영양제네요. 색상이 너무 예뻐서 먹을 때마다 기분도 좋아져요ㅎㅎ",HFF_MAPPED,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,"멀티비타민은 처음 먹어보는데, 비타민 멀티비타민은 처음 먹어보는데, 비타민 하나하나 따로 먹는 것은 귀찮은 저에게 너무 간편한 영양제네요. 색상이 너무 예뻐서 먹을 때마다 기분도 좋아져요ㅎㅎ",HIGH,False
209,,,UNKNOWN,좋은 제품 잘 먹었습니다,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,좋은 제품 잘 먹었습니다 좋은 제품 잘 먹었습니다,LOW,False
208,21,뉴트리미 테아닌,health-functional-food,잠자기 전에 먹고 있는데 숙면 취하는데 도움이 되는것 같아요,HFF_MAPPED,,non_facet,,,NON_FACET,,,잠자기 전에 먹고 있는데 숙면 취하는 잠자기 전에 먹고 있는데 숙면 취하는데 도움이 되는것 같아요,LOW,False
207,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,알약크기가 넘기기에도 좋고 작으니 다른 영양제들과 같이 먹으니 편해요,HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,알약크기가 넘기기에도 좋고 작으니 다 알약크기가 넘기기에도 좋고 작으니 다른 영양제들과 같이 먹으니 편해요,HIGH,False
207,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,알약크기가 넘기기에도 좋고 작으니 다른 영양제들과 같이 먹으니 편해요,HFF_MAPPED,넘기기,swallowability:easy,swallowability,easy,EXISTING_FACET,,,알약크기가 넘기기에도 좋고 작으니 다 알약크기가 넘기기에도 좋고 작으니 다른 영양제들과 같이 먹으니 편해요,HIGH,False
206,,,UNKNOWN,갱년기 지수가 낮아진다하니 좋네요 !!꾸준히 먹어야 겠어요,UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,갱년기 지수가 낮아진다하니 좋네요 ! 갱년기 지수가 낮아진다하니 좋네요 !!꾸준히 먹어야 겠어요,LOW,False
205,20,간건강 밀크씨슬,health-functional-food,술을 자주 마시기도 하고 간겅강을 위해 꾸준히 먹고 있는데 확실히 몸의 피로도 덜하고 좋은것 같아요,HFF_MAPPED,,non_facet,,,NON_FACET,,,술을 자주 마시기도 하고 간겅강을 위 술을 자주 마시기도 하고 간겅강을 위해 꾸준히 먹고 있는데 확실히 몸의 피로도 덜하고 좋은것 같아요,LOW,False
204,15,칼마디앤K2,health-functional-food,칼슘 마그네슘 비타민D까지 한꺼번에 섭취가능해서 편하고 흡수도 좋은것 같아요,HFF_MAPPED,,non_facet,,,NON_FACET,,,칼슘 마그네슘 비타민D까지 한꺼번에 칼슘 마그네슘 비타민D까지 한꺼번에 섭취가능해서 편하고 흡수도 좋은것 같아요,LOW,False
203,17,혈압밸런스 코엔자임 Q10,health-functional-food,코엔자임 함량이 높은편이라 좋네요 목넘김이 편해서 거부감 없이 먹기 좋아요,HFF_MAPPED,함량,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,코엔자임 함량이 높은편이라 좋네요 목 코엔자임 함량이 높은편이라 좋네요 목넘김이 편해서 거부감 없이 먹기 좋아요,HIGH,False
203,17,혈압밸런스 코엔자임 Q10,health-functional-food,코엔자임 함량이 높은편이라 좋네요 목넘김이 편해서 거부감 없이 먹기 좋아요,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,코엔자임 함량이 높은편이라 좋네요 목 코엔자임 함량이 높은편이라 좋네요 목넘김이 편해서 거부감 없이 먹기 좋아요,HIGH,False
202,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,눈 나빠지기 전에 미리미리 챙길려고 루테인 꾸준히 섭취하는데 뉴트리미 제품 원료가 좋은것 같네요,HFF_MAPPED,원료,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,눈 나빠지기 전에 미리미리 챙길려고 눈 나빠지기 전에 미리미리 챙길려고 루테인 꾸준히 섭취하는데 뉴트리미 제품 원료가 좋은것 같네요,HIGH,False
201,16,뉴트리미 오메가3 (500정),health-functional-food,알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HFF_MAPPED,비린,odor:fishy,odor,fishy,EXISTING_FACET,,,알약 크기가 적당해서 삼키기 좋았어요 알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HIGH,False
201,16,뉴트리미 오메가3 (500정),health-functional-food,알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,알약 크기가 적당해서 삼키기 좋았어요 알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HIGH,False
201,16,뉴트리미 오메가3 (500정),health-functional-food,알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HFF_MAPPED,삼키기,swallowability:easy,swallowability,easy,EXISTING_FACET,,,알약 크기가 적당해서 삼키기 좋았어요 알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HIGH,False
201,16,뉴트리미 오메가3 (500정),health-functional-food,알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HFF_MAPPED,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,알약 크기가 적당해서 삼키기 좋았어요 알약 크기가 적당해서 삼키기 좋았어요 비린맛도 전혀없고 좋아요,HIGH,False
200,14,올인원 멀티비타민 밸런스,health-functional-food,하루 1정으로 비타민13종 과 미네랄 3종을 한번에 섭취할수 있어 좋아요,HFF_MAPPED,,non_facet,,,NON_FACET,,,하루 1정으로 비타민13종 과 미네랄 하루 1정으로 비타민13종 과 미네랄 3종을 한번에 섭취할수 있어 좋아요,LOW,False
199,15,칼마디앤K2,health-functional-food,뉴트리미 칼슘&마그네슘&비타민 D는 벽돌색 타원형 캡슐로 하루에 2알을 먹는 제품으로 한가지 제품으로 세가지를 챙길 수 있어서 좋았어요. 뼈건강에 도움이 된다니 꾸준히 먹어보고 싶은 제품입니다.,HFF_MAPPED,하루에,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,뉴트리미 칼슘&마그네슘&비타민 D는 뉴트리미 칼슘&마그네슘&비타민 D는 벽돌색 타원형 캡슐로 하루에 2알을 먹는 제품으로 한가지 제품으로 세가지를 챙길 수 있어서 좋았어요. 뼈건강에 도움이 된다니 꾸준히 먹어보고 싶은 제품입니다.,MEDIUM,False
199,15,칼마디앤K2,health-functional-food,뉴트리미 칼슘&마그네슘&비타민 D는 벽돌색 타원형 캡슐로 하루에 2알을 먹는 제품으로 한가지 제품으로 세가지를 챙길 수 있어서 좋았어요. 뼈건강에 도움이 된다니 꾸준히 먹어보고 싶은 제품입니다.,HFF_MAPPED,캡슐,product_form:capsule,product_form,capsule,EXISTING_FACET,,,뉴트리미 칼슘&마그네슘&비타민 D는 뉴트리미 칼슘&마그네슘&비타민 D는 벽돌색 타원형 캡슐로 하루에 2알을 먹는 제품으로 한가지 제품으로 세가지를 챙길 수 있어서 좋았어요. 뼈건강에 도움이 된다니 꾸준히 먹어보고 싶은 제품입니다.,HIGH,False
198,17,혈압밸런스 코엔자임 Q10,health-functional-food,뉴트리미 코엔자임 Q10은 항산화와 혈압건강에 도움을 주는 제품으로 분홍색 타원형이고 하루에 한알을 먹는데 평소 코엔자임 먹고 싶 었으나 챙겨 먹지 못했는데 이번 건강검진에혈압이 다소 높아 신경 쓰였는데 잘 관리하는기분으로 3주 동안 섭취했어요.,HFF_MAPPED,혈압,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,뉴트리미 코엔자임 Q10은 항산화와 뉴트리미 코엔자임 Q10은 항산화와 혈압건강에 도움을 주는 제품으로 분홍색 타원형이고 하루에 한알을 먹는데 평소 코엔자임 먹고 싶 었으나 챙겨 먹지 못했는데 이번 건강검진에혈압이 다소 높아 신경 쓰였는데 잘 관리하는기분,HIGH,True
197,13,눈건강 루테인 지아잔틴 솔루션,health-functional-food,뉴트리미 루테인은 팥죽색 타워형 캡술로 타제품에 비해 작은편이라 목 넘김이 좋았어요. 요즘 들어 눈 피로가 심해 오메가와 복합 기능이 있는 제품을 먹다가 따로 루테인 먹으니 제대로 관리받는 느낌이었어요.3주정도 섭취했는데 만족하는편입니다,HFF_MAPPED,,non_facet,,,NON_FACET,,,뉴트리미 루테인은 팥죽색 타워형 캡술 뉴트리미 루테인은 팥죽색 타워형 캡술로 타제품에 비해 작은편이라 목 넘김이 좋았어요. 요즘 들어 눈 피로가 심해 오메가와 복합 기능이 있는 제품을 먹다가 따로 루테인 먹으니 제대로 관리받는 느낌이었어요.3주정도 섭취했는데 만족하는편입니다,LOW,False
196,16,뉴트리미 오메가3 (500정),health-functional-food,뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분을 제대로 섭취한다고 생각하니 좋았어요.3주정도 먹었는데 만족하는 편입니다.,HFF_MAPPED,성분,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,뉴트리미 오메가-3 투명한 젤 형태 뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분을 제대로 섭취한다고 생각하니 좋았어요.3주정도 먹었는데 만족하는 편입니다.,HIGH,False
196,16,뉴트리미 오메가3 (500정),health-functional-food,뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분을 제대로 섭취한다고 생각하니 좋았어요.3주정도 먹었는데 만족하는 편입니다.,HFF_MAPPED,캡슐,product_form:capsule,product_form,capsule,EXISTING_FACET,,,뉴트리미 오메가-3 투명한 젤 형태 뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분,HIGH,False
196,16,뉴트리미 오메가3 (500정),health-functional-food,뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분을 제대로 섭취한다고 생각하니 좋았어요.3주정도 먹었는데 만족하는 편입니다.,HFF_MAPPED,목넘김,swallowability:easy,swallowability,easy,EXISTING_FACET,,,뉴트리미 오메가-3 투명한 젤 형태 뉴트리미 오메가-3 투명한 젤 형태 타워형 캡슐로 보통 시중 오메가 제품보다 작은편이라 목넘김이 부드러워 좋았어요.평소 오메가와 루테인 성분이 같이 있는 제품을 먹고 있었는데 분리되어 따로 섭취하는점이 번거롭지만 각각 영양성분을 제대로 섭취한다고 생각하니 좋았어요.3주정도,HIGH,False
